timestamp,event_type,details
2025-06-04T15:35:19.397756700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051193977421 }, name: None, event_type: MouseMove { x: 884.0, y: 462.0 } }"
2025-06-04T15:35:19.401774500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194017586 }, name: None, event_type: MouseMove { x: 886.0, y: 455.0 } }"
2025-06-04T15:35:19.405739100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194057246 }, name: None, event_type: MouseMove { x: 888.0, y: 450.0 } }"
2025-06-04T15:35:19.409724+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194097089 }, name: None, event_type: MouseMove { x: 889.0, y: 446.0 } }"
2025-06-04T15:35:19.413700800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194136862 }, name: None, event_type: MouseMove { x: 890.0, y: 441.0 } }"
2025-06-04T15:35:19.417745600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194177313 }, name: None, event_type: MouseMove { x: 891.0, y: 438.0 } }"
2025-06-04T15:35:19.421745800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194217300 }, name: None, event_type: MouseMove { x: 892.0, y: 435.0 } }"
2025-06-04T15:35:19.425728+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194257131 }, name: None, event_type: MouseMove { x: 893.0, y: 433.0 } }"
2025-06-04T15:35:19.429730600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194297133 }, name: None, event_type: MouseMove { x: 894.0, y: 431.0 } }"
2025-06-04T15:35:19.433818+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194338040 }, name: None, event_type: MouseMove { x: 896.0, y: 428.0 } }"
2025-06-04T15:35:19.435710500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194356964 }, name: None, event_type: MouseMove { x: 897.0, y: 426.0 } }"
2025-06-04T15:35:19.439715400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194397017 }, name: None, event_type: MouseMove { x: 899.0, y: 424.0 } }"
2025-06-04T15:35:19.443738200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194437246 }, name: None, event_type: MouseMove { x: 901.0, y: 421.0 } }"
2025-06-04T15:35:19.447730200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194477149 }, name: None, event_type: MouseMove { x: 903.0, y: 418.0 } }"
2025-06-04T15:35:19.451715900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194517029 }, name: None, event_type: MouseMove { x: 904.0, y: 417.0 } }"
2025-06-04T15:35:19.455750700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051194557365 }, name: None, event_type: MouseMove { x: 905.0, y: 415.0 } }"
2025-06-04T15:35:19.615735200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196157187 }, name: None, event_type: MouseMove { x: 906.0, y: 415.0 } }"
2025-06-04T15:35:19.632018900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196320035 }, name: None, event_type: MouseMove { x: 907.0, y: 415.0 } }"
2025-06-04T15:35:19.635726500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196357110 }, name: None, event_type: MouseMove { x: 909.0, y: 416.0 } }"
2025-06-04T15:35:19.639774200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196397597 }, name: None, event_type: MouseMove { x: 910.0, y: 416.0 } }"
2025-06-04T15:35:19.643729800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196437157 }, name: None, event_type: MouseMove { x: 911.0, y: 416.0 } }"
2025-06-04T15:35:19.647729200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196477151 }, name: None, event_type: MouseMove { x: 914.0, y: 417.0 } }"
2025-06-04T15:35:19.649761900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196497402 }, name: None, event_type: MouseMove { x: 914.0, y: 419.0 } }"
2025-06-04T15:35:19.653754900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196537412 }, name: None, event_type: MouseMove { x: 916.0, y: 419.0 } }"
2025-06-04T15:35:19.657751300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196577371 }, name: None, event_type: MouseMove { x: 917.0, y: 420.0 } }"
2025-06-04T15:35:19.661721600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196617075 }, name: None, event_type: MouseMove { x: 918.0, y: 421.0 } }"
2025-06-04T15:35:19.665874+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196658561 }, name: None, event_type: MouseMove { x: 920.0, y: 421.0 } }"
2025-06-04T15:35:19.669723800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196697102 }, name: None, event_type: MouseMove { x: 921.0, y: 422.0 } }"
2025-06-04T15:35:19.673713500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196737000 }, name: None, event_type: MouseMove { x: 923.0, y: 423.0 } }"
2025-06-04T15:35:19.677734900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196777101 }, name: None, event_type: MouseMove { x: 925.0, y: 423.0 } }"
2025-06-04T15:35:19.682127500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196821027 }, name: None, event_type: MouseMove { x: 929.0, y: 423.0 } }"
2025-06-04T15:35:19.685727200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196857136 }, name: None, event_type: MouseMove { x: 933.0, y: 423.0 } }"
2025-06-04T15:35:19.689733800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196897196 }, name: None, event_type: MouseMove { x: 936.0, y: 421.0 } }"
2025-06-04T15:35:19.693760800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196937465 }, name: None, event_type: MouseMove { x: 940.0, y: 419.0 } }"
2025-06-04T15:35:19.697770600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051196977555 }, name: None, event_type: MouseMove { x: 944.0, y: 416.0 } }"
2025-06-04T15:35:19.701746700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197017308 }, name: None, event_type: MouseMove { x: 950.0, y: 412.0 } }"
2025-06-04T15:35:19.705744500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197057299 }, name: None, event_type: MouseMove { x: 956.0, y: 408.0 } }"
2025-06-04T15:35:19.709730400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197097162 }, name: None, event_type: MouseMove { x: 962.0, y: 405.0 } }"
2025-06-04T15:35:19.713737+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197137214 }, name: None, event_type: MouseMove { x: 970.0, y: 400.0 } }"
2025-06-04T15:35:19.717724100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197177111 }, name: None, event_type: MouseMove { x: 977.0, y: 396.0 } }"
2025-06-04T15:35:19.719713200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197196995 }, name: None, event_type: MouseMove { x: 984.0, y: 390.0 } }"
2025-06-04T15:35:19.723725900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197237114 }, name: None, event_type: MouseMove { x: 993.0, y: 385.0 } }"
2025-06-04T15:35:19.727723500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197277095 }, name: None, event_type: MouseMove { x: 1002.0, y: 380.0 } }"
2025-06-04T15:35:19.731968+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197319533 }, name: None, event_type: MouseMove { x: 1010.0, y: 374.0 } }"
2025-06-04T15:35:19.735714100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197357000 }, name: None, event_type: MouseMove { x: 1020.0, y: 369.0 } }"
2025-06-04T15:35:19.739727200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197397130 }, name: None, event_type: MouseMove { x: 1030.0, y: 363.0 } }"
2025-06-04T15:35:19.743726800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197437117 }, name: None, event_type: MouseMove { x: 1041.0, y: 357.0 } }"
2025-06-04T15:35:19.747758300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197477432 }, name: None, event_type: MouseMove { x: 1052.0, y: 350.0 } }"
2025-06-04T15:35:19.751747800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197517342 }, name: None, event_type: MouseMove { x: 1063.0, y: 343.0 } }"
2025-06-04T15:35:19.755727700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197557143 }, name: None, event_type: MouseMove { x: 1075.0, y: 335.0 } }"
2025-06-04T15:35:19.759735100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197597213 }, name: None, event_type: MouseMove { x: 1088.0, y: 327.0 } }"
2025-06-04T15:35:19.763736300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197637204 }, name: None, event_type: MouseMove { x: 1102.0, y: 317.0 } }"
2025-06-04T15:35:19.767789100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197677751 }, name: None, event_type: MouseMove { x: 1116.0, y: 306.0 } }"
2025-06-04T15:35:19.771737200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197717228 }, name: None, event_type: MouseMove { x: 1129.0, y: 298.0 } }"
2025-06-04T15:35:19.775736900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197757229 }, name: None, event_type: MouseMove { x: 1143.0, y: 289.0 } }"
2025-06-04T15:35:19.779719+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197797040 }, name: None, event_type: MouseMove { x: 1154.0, y: 281.0 } }"
2025-06-04T15:35:19.783806+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197837932 }, name: None, event_type: MouseMove { x: 1165.0, y: 275.0 } }"
2025-06-04T15:35:19.789088800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197890750 }, name: None, event_type: MouseMove { x: 1175.0, y: 267.0 } }"
2025-06-04T15:35:19.791709100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197916907 }, name: None, event_type: MouseMove { x: 1186.0, y: 260.0 } }"
2025-06-04T15:35:19.793732+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197937170 }, name: None, event_type: MouseMove { x: 1196.0, y: 254.0 } }"
2025-06-04T15:35:19.797715+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051197977000 }, name: None, event_type: MouseMove { x: 1205.0, y: 248.0 } }"
2025-06-04T15:35:19.801738500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198017229 }, name: None, event_type: MouseMove { x: 1213.0, y: 243.0 } }"
2025-06-04T15:35:19.805718200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198057036 }, name: None, event_type: MouseMove { x: 1221.0, y: 239.0 } }"
2025-06-04T15:35:19.809722400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198097080 }, name: None, event_type: MouseMove { x: 1228.0, y: 233.0 } }"
2025-06-04T15:35:19.813741900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198137266 }, name: None, event_type: MouseMove { x: 1235.0, y: 229.0 } }"
2025-06-04T15:35:19.817798+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198177780 }, name: None, event_type: MouseMove { x: 1241.0, y: 225.0 } }"
2025-06-04T15:35:19.821724500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198217105 }, name: None, event_type: MouseMove { x: 1247.0, y: 221.0 } }"
2025-06-04T15:35:19.825724900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198257102 }, name: None, event_type: MouseMove { x: 1255.0, y: 216.0 } }"
2025-06-04T15:35:19.830141400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198301272 }, name: None, event_type: MouseMove { x: 1262.0, y: 212.0 } }"
2025-06-04T15:35:19.833828500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198338147 }, name: None, event_type: MouseMove { x: 1268.0, y: 208.0 } }"
2025-06-04T15:35:19.837719700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198377057 }, name: None, event_type: MouseMove { x: 1273.0, y: 204.0 } }"
2025-06-04T15:35:19.841885600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198418712 }, name: None, event_type: MouseMove { x: 1278.0, y: 200.0 } }"
2025-06-04T15:35:19.845723200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198457105 }, name: None, event_type: MouseMove { x: 1282.0, y: 197.0 } }"
2025-06-04T15:35:19.849802100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198497897 }, name: None, event_type: MouseMove { x: 1286.0, y: 195.0 } }"
2025-06-04T15:35:19.853734700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198537188 }, name: None, event_type: MouseMove { x: 1289.0, y: 193.0 } }"
2025-06-04T15:35:19.857718400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198577036 }, name: None, event_type: MouseMove { x: 1292.0, y: 192.0 } }"
2025-06-04T15:35:19.861717100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198617031 }, name: None, event_type: MouseMove { x: 1295.0, y: 189.0 } }"
2025-06-04T15:35:19.863700900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198636870 }, name: None, event_type: MouseMove { x: 1296.0, y: 187.0 } }"
2025-06-04T15:35:19.867761800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198677473 }, name: None, event_type: MouseMove { x: 1298.0, y: 185.0 } }"
2025-06-04T15:35:19.874323200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198743086 }, name: None, event_type: MouseMove { x: 1298.0, y: 183.0 } }"
2025-06-04T15:35:19.875755+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198757406 }, name: None, event_type: MouseMove { x: 1299.0, y: 181.0 } }"
2025-06-04T15:35:19.883782600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198837687 }, name: None, event_type: MouseMove { x: 1300.0, y: 180.0 } }"
2025-06-04T15:35:19.887730+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051198877155 }, name: None, event_type: MouseMove { x: 1300.0, y: 179.0 } }"
2025-06-04T15:35:19.923749500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199237331 }, name: None, event_type: MouseMove { x: 1300.0, y: 179.0 } }"
2025-06-04T15:35:19.927728+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199277142 }, name: None, event_type: MouseMove { x: 1298.0, y: 179.0 } }"
2025-06-04T15:35:19.932212200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199321937 }, name: None, event_type: MouseMove { x: 1296.0, y: 179.0 } }"
2025-06-04T15:35:19.933723500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199337120 }, name: None, event_type: MouseMove { x: 1293.0, y: 179.0 } }"
2025-06-04T15:35:19.937726200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199377127 }, name: None, event_type: MouseMove { x: 1290.0, y: 179.0 } }"
2025-06-04T15:35:19.941745900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199417324 }, name: None, event_type: MouseMove { x: 1287.0, y: 181.0 } }"
2025-06-04T15:35:19.945747200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199457340 }, name: None, event_type: MouseMove { x: 1282.0, y: 184.0 } }"
2025-06-04T15:35:19.949736600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199497235 }, name: None, event_type: MouseMove { x: 1277.0, y: 188.0 } }"
2025-06-04T15:35:19.953730400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199537145 }, name: None, event_type: MouseMove { x: 1272.0, y: 194.0 } }"
2025-06-04T15:35:19.957726900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199577134 }, name: None, event_type: MouseMove { x: 1268.0, y: 201.0 } }"
2025-06-04T15:35:19.961719100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199617052 }, name: None, event_type: MouseMove { x: 1263.0, y: 208.0 } }"
2025-06-04T15:35:19.965852900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199658369 }, name: None, event_type: MouseMove { x: 1257.0, y: 217.0 } }"
2025-06-04T15:35:19.969711800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199696980 }, name: None, event_type: MouseMove { x: 1253.0, y: 227.0 } }"
2025-06-04T15:35:19.973732400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199737178 }, name: None, event_type: MouseMove { x: 1248.0, y: 239.0 } }"
2025-06-04T15:35:19.977718200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199777045 }, name: None, event_type: MouseMove { x: 1244.0, y: 255.0 } }"
2025-06-04T15:35:19.981709500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199816956 }, name: None, event_type: MouseMove { x: 1240.0, y: 273.0 } }"
2025-06-04T15:35:19.986041200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199860227 }, name: None, event_type: MouseMove { x: 1234.0, y: 295.0 } }"
2025-06-04T15:35:19.989715600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199897014 }, name: None, event_type: MouseMove { x: 1226.0, y: 317.0 } }"
2025-06-04T15:35:19.993720700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199937064 }, name: None, event_type: MouseMove { x: 1219.0, y: 342.0 } }"
2025-06-04T15:35:19.997729600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051199977145 }, name: None, event_type: MouseMove { x: 1209.0, y: 367.0 } }"
2025-06-04T15:35:20.001703700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200016893 }, name: None, event_type: MouseMove { x: 1200.0, y: 392.0 } }"
2025-06-04T15:35:20.005728500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200057130 }, name: None, event_type: MouseMove { x: 1185.0, y: 419.0 } }"
2025-06-04T15:35:20.007727400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200077143 }, name: None, event_type: MouseMove { x: 1172.0, y: 442.0 } }"
2025-06-04T15:35:20.011731200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200117163 }, name: None, event_type: MouseMove { x: 1158.0, y: 467.0 } }"
2025-06-04T15:35:20.015926700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200159101 }, name: None, event_type: MouseMove { x: 1144.0, y: 488.0 } }"
2025-06-04T15:35:20.019727900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200197137 }, name: None, event_type: MouseMove { x: 1130.0, y: 510.0 } }"
2025-06-04T15:35:20.023732300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200237186 }, name: None, event_type: MouseMove { x: 1117.0, y: 529.0 } }"
2025-06-04T15:35:20.027732200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200277170 }, name: None, event_type: MouseMove { x: 1103.0, y: 548.0 } }"
2025-06-04T15:35:20.032193600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200321612 }, name: None, event_type: MouseMove { x: 1092.0, y: 565.0 } }"
2025-06-04T15:35:20.035727800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200357139 }, name: None, event_type: MouseMove { x: 1084.0, y: 578.0 } }"
2025-06-04T15:35:20.039734600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200397190 }, name: None, event_type: MouseMove { x: 1075.0, y: 592.0 } }"
2025-06-04T15:35:20.043746200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200437312 }, name: None, event_type: MouseMove { x: 1067.0, y: 603.0 } }"
2025-06-04T15:35:20.047745200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200477296 }, name: None, event_type: MouseMove { x: 1061.0, y: 613.0 } }"
2025-06-04T15:35:20.051734900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200517205 }, name: None, event_type: MouseMove { x: 1054.0, y: 623.0 } }"
2025-06-04T15:35:20.055732400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200557164 }, name: None, event_type: MouseMove { x: 1047.0, y: 633.0 } }"
2025-06-04T15:35:20.059713300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200596998 }, name: None, event_type: MouseMove { x: 1041.0, y: 640.0 } }"
2025-06-04T15:35:20.063798+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200637227 }, name: None, event_type: MouseMove { x: 1036.0, y: 648.0 } }"
2025-06-04T15:35:20.067735500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200677223 }, name: None, event_type: MouseMove { x: 1032.0, y: 654.0 } }"
2025-06-04T15:35:20.071752400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200717386 }, name: None, event_type: MouseMove { x: 1028.0, y: 661.0 } }"
2025-06-04T15:35:20.075726+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200757120 }, name: None, event_type: MouseMove { x: 1024.0, y: 667.0 } }"
2025-06-04T15:35:20.077752100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200777381 }, name: None, event_type: MouseMove { x: 1021.0, y: 672.0 } }"
2025-06-04T15:35:20.081890600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200818743 }, name: None, event_type: MouseMove { x: 1017.0, y: 676.0 } }"
2025-06-04T15:35:20.085718100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200857033 }, name: None, event_type: MouseMove { x: 1013.0, y: 681.0 } }"
2025-06-04T15:35:20.089747600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200897338 }, name: None, event_type: MouseMove { x: 1010.0, y: 686.0 } }"
2025-06-04T15:35:20.093737500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200937239 }, name: None, event_type: MouseMove { x: 1008.0, y: 690.0 } }"
2025-06-04T15:35:20.097742100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051200977261 }, name: None, event_type: MouseMove { x: 1005.0, y: 694.0 } }"
2025-06-04T15:35:20.101739+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201017260 }, name: None, event_type: MouseMove { x: 1003.0, y: 697.0 } }"
2025-06-04T15:35:20.105743800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201057297 }, name: None, event_type: MouseMove { x: 1001.0, y: 701.0 } }"
2025-06-04T15:35:20.109729900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201097150 }, name: None, event_type: MouseMove { x: 998.0, y: 704.0 } }"
2025-06-04T15:35:20.113732+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201137166 }, name: None, event_type: MouseMove { x: 997.0, y: 706.0 } }"
2025-06-04T15:35:20.117737900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201177247 }, name: None, event_type: MouseMove { x: 995.0, y: 709.0 } }"
2025-06-04T15:35:20.121740+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201217257 }, name: None, event_type: MouseMove { x: 994.0, y: 711.0 } }"
2025-06-04T15:35:20.125742+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201257279 }, name: None, event_type: MouseMove { x: 993.0, y: 713.0 } }"
2025-06-04T15:35:20.129732300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201297185 }, name: None, event_type: MouseMove { x: 991.0, y: 715.0 } }"
2025-06-04T15:35:20.133777800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201337618 }, name: None, event_type: MouseMove { x: 991.0, y: 716.0 } }"
2025-06-04T15:35:20.137741400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201377273 }, name: None, event_type: MouseMove { x: 991.0, y: 717.0 } }"
2025-06-04T15:35:20.141725+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201417108 }, name: None, event_type: MouseMove { x: 990.0, y: 718.0 } }"
2025-06-04T15:35:20.145736800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201457224 }, name: None, event_type: MouseMove { x: 990.0, y: 718.0 } }"
2025-06-04T15:35:20.175738600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201757233 }, name: None, event_type: MouseMove { x: 989.0, y: 720.0 } }"
2025-06-04T15:35:20.183916300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201838994 }, name: None, event_type: MouseMove { x: 988.0, y: 721.0 } }"
2025-06-04T15:35:20.187723900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201877094 }, name: None, event_type: MouseMove { x: 988.0, y: 722.0 } }"
2025-06-04T15:35:20.191720900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201917060 }, name: None, event_type: MouseMove { x: 987.0, y: 722.0 } }"
2025-06-04T15:35:20.196165700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201961518 }, name: None, event_type: MouseMove { x: 987.0, y: 723.0 } }"
2025-06-04T15:35:20.199952900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051201999302 }, name: None, event_type: MouseMove { x: 987.0, y: 724.0 } }"
2025-06-04T15:35:20.203752600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202037381 }, name: None, event_type: MouseMove { x: 987.0, y: 725.0 } }"
2025-06-04T15:35:20.207735900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202077223 }, name: None, event_type: MouseMove { x: 987.0, y: 726.0 } }"
2025-06-04T15:35:20.211739500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202117259 }, name: None, event_type: MouseMove { x: 987.0, y: 728.0 } }"
2025-06-04T15:35:20.215885200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202158360 }, name: None, event_type: MouseMove { x: 987.0, y: 729.0 } }"
2025-06-04T15:35:20.219736500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202197227 }, name: None, event_type: MouseMove { x: 986.0, y: 730.0 } }"
2025-06-04T15:35:20.221742500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202217207 }, name: None, event_type: MouseMove { x: 985.0, y: 731.0 } }"
2025-06-04T15:35:20.225725100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202257115 }, name: None, event_type: MouseMove { x: 985.0, y: 731.0 } }"
2025-06-04T15:35:20.229726400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202297120 }, name: None, event_type: MouseMove { x: 984.0, y: 733.0 } }"
2025-06-04T15:35:20.233885900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202338740 }, name: None, event_type: MouseMove { x: 984.0, y: 735.0 } }"
2025-06-04T15:35:20.241796400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202417821 }, name: None, event_type: MouseMove { x: 984.0, y: 736.0 } }"
2025-06-04T15:35:20.245733900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202457183 }, name: None, event_type: MouseMove { x: 984.0, y: 737.0 } }"
2025-06-04T15:35:20.249776+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202497545 }, name: None, event_type: MouseMove { x: 984.0, y: 738.0 } }"
2025-06-04T15:35:20.253841900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202538256 }, name: None, event_type: MouseMove { x: 983.0, y: 739.0 } }"
2025-06-04T15:35:20.257741900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202577258 }, name: None, event_type: MouseMove { x: 982.0, y: 741.0 } }"
2025-06-04T15:35:20.265756100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202657387 }, name: None, event_type: MouseMove { x: 982.0, y: 742.0 } }"
2025-06-04T15:35:20.281708+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051202816930 }, name: None, event_type: MouseMove { x: 982.0, y: 743.0 } }"
